countryCode,year,population
900,1950,2525778.669
900,1951,2572850.917
900,1952,2619292.068
900,1953,2665865.392
900,1954,2713172.027
900,1955,2761650.981
900,1956,2811572.031
900,1957,2863042.795
900,1958,2916030.167
900,1959,2970395.814
900,1960,3026002.942
900,1961,3082830.266
900,1962,3141071.531
900,1963,3201178.277
900,1964,3263738.832
900,1965,3329122.479
900,1966,3397475.247
900,1967,3468521.724
900,1968,3541674.891
900,1969,3616108.749
900,1970,3691172.616
900,1971,3766754.345
900,1972,3842873.611
900,1973,3919182.332
900,1974,3995304.922
900,1975,4071020.434
900,1976,4146135.85
900,1977,4220816.737
900,1978,4295664.825
900,1979,4371527.871
900,1980,4449048.798
900,1981,4528234.634
900,1982,4608962.418
900,1983,4691559.84
900,1984,4776392.828
900,1985,4863601.517
900,1986,4953376.71
900,1987,5045315.871
900,1988,5138214.688
900,1989,5230452.409
900,1990,5320816.667
900,1991,5408908.724
900,1992,5494899.57
900,1993,5578865.109
900,1994,5661086.346
900,1995,5741822.412
900,1996,5821016.75
900,1997,5898688.337
900,1998,5975303.657
900,1999,6051478.01
900,2000,6127700.428
900,2001,6204147.026
900,2002,6280853.817
900,2003,6357991.749
900,2004,6435705.595
900,2005,6514094.605
900,2006,6593227.977
900,2007,6673105.937
900,2008,6753649.228
900,2009,6834721.933
900,2010,6916183.482
901,1950,812943.056
901,1951,822492.198
901,1952,832461.568
901,1953,842682.522
901,1954,853024.601
901,1955,863395.541
901,1956,873743.157
901,1957,884053.455
901,1958,894345.009
901,1959,904659.596
901,1960,915033.991
901,1961,925470.062
901,1962,935908.398
901,1963,946217.117
901,1964,956223.729
901,1965,965808.962
901,1966,974908.533
901,1967,983564.144
901,1968,991893.891
901,1969,1000073.806
901,1970,1008230.08
901,1971,1016406.87
901,1972,1024561.171
901,1973,1032628.088
901,1974,1040506.327
901,1975,1048126.453
901,1976,1055475.118
901,1977,1062591.445
901,1978,1069521.692
901,1979,1076333.011
901,1980,1083077.411
901,1981,1089753.56
901,1982,1096353.845
901,1983,1102914.656
901,1984,1109478.975
901,1985,1116068.448
901,1986,1122706.776
901,1987,1129361.922
901,1988,1135930.172
901,1989,1142269.952
901,1990,1148278.357
901,1991,1153933.797
901,1992,1159264.292
901,1993,1164280.481
901,1994,1169009.565
901,1995,1173483.744
901,1996,1177703.784
901,1997,1181697.164
901,1998,1185559.383
901,1999,1189413.16
901,2000,1193354.621
901,2001,1197397.151
901,2002,1201539.998
901,2003,1205842.402
901,2004,1210368.88
901,2005,1215149.269
901,2006,1220229.046
901,2007,1225556.734
901,2008,1230943.469
901,2009,1236131.481
901,2010,1240934.721
902,1950,1712835.613
902,1951,1750358.719
902,1952,1786830.5
902,1953,1823182.87
902,1954,1860147.426
902,1955,1898255.44
902,1956,1937828.874
902,1957,1978989.34
902,1958,2021685.158
902,1959,2065736.218
902,1960,2110968.951
902,1961,2157360.204
902,1962,2205163.133
902,1963,2254961.16
902,1964,2307515.103
902,1965,2363313.517
902,1966,2422566.714
902,1967,2484957.58
902,1968,2549781
902,1969,2616034.943
902,1970,2682942.536
902,1971,2750347.475
902,1972,2818312.44
902,1973,2886554.244
902,1974,2954798.595
902,1975,3022893.981
902,1976,3090660.732
902,1977,3158225.292
902,1978,3226143.133
902,1979,3295194.86
902,1980,3365971.387
902,1981,3438481.074
902,1982,3512608.573
902,1983,3588645.184
902,1984,3666913.853
902,1985,3747533.069
902,1986,3830669.934
902,1987,3915953.949
902,1988,4002284.516
902,1989,4088182.457
902,1990,4172538.31
902,1991,4254974.927
902,1992,4335635.278
902,1993,4414584.628
902,1994,4492076.781
902,1995,4568338.668
902,1996,4643312.966
902,1997,4716991.173
902,1998,4789744.274
902,1999,4862064.85
902,2000,4934345.807
902,2001,5006749.875
902,2002,5079313.819
902,2003,5152149.347
902,2004,5225336.715
902,2005,5298945.336
902,2006,5372998.931
902,2007,5447549.203
902,2008,5522705.759
902,2009,5598590.452
902,2010,5675248.761
941,1950,195229.037
941,1951,199136.681
941,1952,203082.925
941,1953,207139.55
941,1954,211362.09
941,1955,215789.766
941,1956,220444.848
941,1957,225333.31
941,1958,230446.953
941,1959,235766.843
941,1960,241273.851
941,1961,246959.735
941,1962,252836.938
941,1963,258942.779
941,1964,265327.602
941,1965,272019.846
941,1966,279051.931
941,1967,286394.182
941,1968,293938.448
941,1969,301536.255
941,1970,309087.953
941,1971,316551.725
941,1972,323979.01
941,1973,331478.735
941,1974,339208.548
941,1975,347285.944
941,1976,355752.902
941,1977,364587.436
941,1978,373766.627
941,1979,383244.116
941,1980,392989.863
941,1981,403013.988
941,1982,413347.4
941,1983,424005.277
941,1984,435006.634
941,1985,446371.3
941,1986,458079.337
941,1987,470141.442
941,1988,482641.863
941,1989,495691.03
941,1990,509353.982
941,1991,523678.76
941,1992,538604.623
941,1993,553953.822
941,1994,569480.858
941,1995,585009.814
941,1996,600468.596
941,1997,615907.416
941,1998,631422.61
941,1999,647167.191
941,2000,663251.471
941,2001,679712.597
941,2002,696511.302
941,2003,713592.988
941,2004,730873.271
941,2005,748299.377
941,2006,765849.102
941,2007,783568.015
941,2008,801552.24
941,2009,819933.939
941,2010,838806.838
934,1950,1517606.576
934,1951,1551222.038
934,1952,1583747.575
934,1953,1616043.32
934,1954,1648785.336
934,1955,1682465.674
934,1956,1717384.026
934,1957,1753656.03
934,1958,1791238.205
934,1959,1829969.375
934,1960,1869695.1
934,1961,1910400.469
934,1962,1952326.195
934,1963,1996018.381
934,1964,2042187.501
934,1965,2091293.671
934,1966,2143514.783
934,1967,2198563.398
934,1968,2255842.552
934,1969,2314498.688
934,1970,2373854.583
934,1971,2433795.75
934,1972,2494333.43
934,1973,2555075.509
934,1974,2615590.047
934,1975,2675608.037
934,1976,2734907.83
934,1977,2793637.856
934,1978,2852376.506
934,1979,2911950.744
934,1980,2972981.524
934,1981,3035467.086
934,1982,3099261.173
934,1983,3164639.907
934,1984,3231907.219
934,1985,3301161.769
934,1986,3372590.597
934,1987,3445812.507
934,1988,3519642.653
934,1989,3592491.427
934,1990,3663184.328
934,1991,3731296.167
934,1992,3797030.655
934,1993,3860630.806
934,1994,3922595.923
934,1995,3983328.854
934,1996,4042844.37
934,1997,4101083.757
934,1998,4158321.664
934,1999,4214897.659
934,2000,4271094.336
934,2001,4327037.278
934,2002,4382802.517
934,2003,4438556.359
934,2004,4494463.444
934,2005,4550645.959
934,2006,4607149.829
934,2007,4663981.188
934,2008,4721153.519
934,2009,4778656.513
934,2010,4836441.923
948,1950,1159327.19
948,1951,1181500.949
948,1952,1205284.735
948,1953,1230623.437
948,1954,1257460.178
948,1955,1285736.308
948,1956,1315391.073
948,1957,1346361.918
948,1958,1378585.598
948,1959,1411999.793
948,1960,1446548.313
948,1961,1482186.585
948,1962,1518886.43
948,1963,1556638.126
948,1964,1595444.593
948,1965,1635304.235
948,1966,1676220.404
948,1967,1718174.671
948,1968,1761122.1
948,1969,1805006.113
948,1970,1849796.531
948,1971,1895471.746
948,1972,1942072.117
948,1973,1989707.068
948,1974,2038525.865
948,1975,2088639.92
948,1976,2140059.664
948,1977,2192762.027
948,1978,2246779.069
948,1979,2302140.007
948,1980,2358846.045
948,1981,2416874.345
948,1982,2476156.513
948,1983,2536581.966
948,1984,2598008.109
948,1985,2660297.32
948,1986,2723392.05
948,1987,2787202.779
948,1988,2851519.178
948,1989,2916091.016
948,1990,2980723.22
948,1991,3045319.462
948,1992,3109859.675
948,1993,3174326.642
948,1994,3238736.859
948,1995,3303108.561
948,1996,3367416.058
948,1997,3431652.373
948,1998,3495885.981
948,1999,3560213.786
948,2000,3624714.572
948,2001,3689427.973
948,2002,3754365.029
948,2003,3819543.794
948,2004,3884974.514
948,2005,3950675.854
948,2006,4016621.609
948,2007,4082844.655
948,2008,4149487.299
948,2009,4216734.715
948,2010,4284697.309
947,1950,179494.727
947,1951,182830.8
947,1952,186341.291
947,1953,190023.476
947,1954,193876.486
947,1955,197901.305
947,1956,202100.854
947,1957,206479.902
947,1958,211044.831
947,1959,215803.163
947,1960,220762.384
947,1961,225928.507
947,1962,231304.956
947,1963,236892.027
947,1964,242688.341
947,1965,248695.022
947,1966,254916.756
947,1967,261362.376
947,1968,268042.63
947,1969,274970.366
947,1970,282157.518
947,1971,289609.591
947,1972,297333.553
947,1973,305344.391
947,1974,313659.349
947,1975,322291.56
947,1976,331249.881
947,1977,340535.538
947,1978,350144.176
947,1979,360067.075
947,1980,370298.305
947,1981,380834.204
947,1982,391678.527
947,1983,402840.895
947,1984,414334.535
947,1985,426166.735
947,1986,438344.251
947,1987,450858.132
947,1988,463680.923
947,1989,476775.187
947,1990,490114.937
947,1991,503697.315
947,1992,517534.164
947,1993,531633.485
947,1994,546008.68
947,1995,560674.885
947,1996,575643.519
947,1997,590929.882
947,1998,606559.924
947,1999,622564.549
947,2000,638973.801
947,2001,655800.825
947,2002,673067.059
947,2003,690820.658
947,2004,709118.675
947,2005,728004.188
947,2006,747492.934
947,2007,767583.83
947,2008,788279.575
947,2009,809575.839
947,2010,831463.689
903,1950,228826.701
903,1951,233363.963
903,1952,238148.029
903,1953,243179.984
903,1954,248460.115
903,1955,253987.898
903,1956,259761.928
903,1957,265779.98
903,1958,272039.268
903,1959,278536.742
903,1960,285270.283
903,1961,292239.805
903,1962,299448.338
903,1963,306902.447
903,1964,314610.993
903,1965,322581.411
903,1966,330824.68
903,1967,339344.402
903,1968,348132.865
903,1969,357177.589
903,1970,366474.876
903,1971,376023.683
903,1972,385844.196
903,1973,395980.141
903,1974,406488.628
903,1975,417412.997
903,1976,428768.173
903,1977,440551.017
903,1978,452763.533
903,1979,465401.494
903,1980,478459.469
903,1981,491936.867
903,1982,505830.184
903,1983,520125.247
903,1984,534803.229
903,1985,549845.785
903,1986,565243.912
903,1987,580985.13
903,1988,597042.767
903,1989,613385.342
903,1990,629986.978
903,1991,646850.063
903,1992,663970.917
903,1993,681313.098
903,1994,698832.104
903,1995,716505.13
903,1996,734327.272
903,1997,752335.507
903,1998,770603.833
903,1999,789232.248
903,2000,808304.337
903,2001,827848.324
903,2002,847881.899
903,2003,868465.269
903,2004,889664.123
903,2005,911527.669
903,2006,934078.578
903,2007,957318.065
903,2008,981242.742
903,2009,1005837.615
903,2010,1031083.666
910,1950,67033.005
910,1951,68478.822
910,1952,69976.584
910,1953,71531.315
910,1954,73147.882
910,1955,74830.989
910,1956,76585.193
910,1957,78414.877
910,1958,80324.254
910,1959,82317.321
910,1960,84397.777
910,1961,86568.913
910,1962,88833.543
910,1963,91193.946
910,1964,93651.999
910,1965,96209.445
910,1966,98869.53
910,1967,101634.317
910,1968,104502.943
910,1969,107473.429
910,1970,110545.316
910,1971,113718.341
910,1972,116996.249
910,1973,120387.355
910,1974,123902.45
910,1975,127549.326
910,1976,131334.887
910,1977,135258.256
910,1978,139310.199
910,1979,143476.829
910,1980,147749.96
910,1981,152113.893
910,1982,156574.928
910,1983,161172.028
910,1984,165958.842
910,1985,170966.923
910,1986,176234.552
910,1987,181734.198
910,1988,187353.532
910,1989,192937.635
910,1990,198386.046
910,1991,203642.756
910,1992,208770.038
910,1993,213930.017
910,1994,219351.663
910,1995,225197.305
910,1996,231534.007
910,1997,238307.348
910,1998,245410.665
910,1999,252680.278
910,2000,260000.666
910,2001,267346.093
910,2002,274767.36
910,2003,282317.492
910,2004,290078.065
910,2005,298111.682
910,2006,306423.106
910,2007,315000.852
910,2008,323871.553
910,2009,333064.314
910,2010,342595.134
108,1950,2308.923
108,1951,2359.234
108,1952,2403.777
108,1953,2445.836
108,1954,2487.929
108,1955,2531.8
108,1956,2578.393
108,1957,2627.88
108,1958,2679.765
108,1959,2733.05
108,1960,2786.74
108,1961,2840.375
108,1962,2894.51
108,1963,2950.903
108,1964,3011.957
108,1965,3079.034
108,1966,3153.879
108,1967,3235.125
108,1968,3317.315
108,1969,3392.949
108,1970,3457.113
108,1971,3507.593
108,1972,3547.335
108,1973,3582.95
108,1974,3623.852
108,1975,3676.991
108,1976,3744.678
108,1977,3825.426
108,1978,3917.774
108,1979,4018.846
108,1980,4126.538
108,1981,4239.795
108,1982,4359.379
108,1983,4486.938
108,1984,4624.85
108,1985,4774.155
108,1986,4935.642
108,1987,5106.707
108,1988,5280.833
108,1989,5449.339
108,1990,5605.873
108,1991,5749.774
108,1992,5882.679
108,1993,6003.704
108,1994,6112.449
108,1995,6209.923
108,1996,6294.482
108,1997,6369.573
108,1998,6447.672
108,1999,6545.273
108,2000,6674.286
108,2001,6839.376
108,2002,7037.727
108,2003,7264.34
108,2004,7510.771
108,2005,7770.392
108,2006,8042.579
108,2007,8328.312
108,2008,8624.28
108,2009,8926.687
108,2010,9232.753
174,1950,156.334
174,1951,160.249
174,1952,163.89
174,1953,167.35
174,1954,170.705
174,1955,174.01
174,1956,177.302
174,1957,180.597
174,1958,183.898
174,1959,187.192
174,1960,190.475
174,1961,193.754
174,1962,197.073
174,1963,200.505
174,1964,204.15
174,1965,208.08
174,1966,212.381
174,1967,217.054
174,1968,221.983
174,1969,226.997
174,1970,232
174,1971,236.885
174,1972,241.769
174,1973,247.059
174,1974,253.302
174,1975,260.863
174,1976,269.912
174,1977,280.248
174,1978,291.395
174,1979,302.678
174,1980,313.598
174,1981,323.998
174,1982,333.998
174,1983,343.708
174,1984,353.345
174,1985,363.068
174,1986,372.895
174,1987,382.771
174,1988,392.705
174,1989,402.707
174,1990,412.79
174,1991,422.969
174,1992,433.286
174,1993,443.82
174,1994,454.665
174,1995,465.895
174,1996,477.548
174,1997,489.627
174,1998,502.128
174,1999,515.028
174,2000,528.312
174,2001,541.976
174,2002,556.028
174,2003,570.491
174,2004,585.389
174,2005,600.733
174,2006,616.526
174,2007,632.736
174,2008,649.291
174,2009,666.097
174,2010,683.081
262,1950,62.001
262,1951,63.307
262,1952,64.746
262,1953,66.272
262,1954,67.876
262,1955,69.594
262,1956,71.498
262,1957,73.704
262,1958,76.354
262,1959,79.617
262,1960,83.636
262,1961,88.499
262,1962,94.2
262,1963,100.622
262,1964,107.584
262,1965,114.963
262,1966,122.866
262,1967,131.401
262,1968,140.459
262,1969,149.887
262,1970,159.667
262,1971,169.374
262,1972,179.224
262,1973,190.56
262,1974,205.197
262,1975,224.244
262,1976,248.71
262,1977,277.75
262,1978,308.385
262,1979,336.479
262,1980,359.247
262,1981,375.041
262,1982,385.184
262,1983,393.443
262,1984,405.229
262,1985,424.227
262,1986,451.942
262,1987,486.555
262,1988,524.393
262,1989,560.124
262,1990,589.924
262,1991,612.589
262,1992,629.373
262,1993,641.9
262,1994,652.793
262,1995,663.999
262,1996,675.891
262,1997,687.897
262,1998,699.922
262,1999,711.652
262,2000,722.887
262,2001,733.732
262,2002,744.434
262,2003,755.085
262,2004,765.776
262,2005,776.585
262,2006,787.544
262,2007,798.69
262,2008,810.1
262,2009,821.865
262,2010,834.036
232,1950,1141.3
232,1951,1161.581
232,1952,1183.455
232,1953,1206.765
232,1954,1231.393
232,1955,1257.258
232,1956,1284.317
232,1957,1312.565
232,1958,1342.028
232,1959,1372.758
232,1960,1404.81
232,1961,1438.217
232,1962,1472.966
232,1963,1508.999
232,1964,1546.225
232,1965,1584.606
232,1966,1624.256
232,1967,1665.301
232,1968,1707.748
232,1969,1751.59
232,1970,1796.912
232,1971,1843.624
232,1972,1891.998
232,1973,1942.922
232,1974,1997.553
232,1975,2056.693
232,1976,2120.634
232,1977,2189.07
232,1978,2261.435
232,1979,2336.862
232,1980,2414.647
232,1981,2493.745
232,1982,2573.931
232,1983,2656.189
232,1984,2742.004
232,1985,2831.894
232,1986,2928.032
232,1987,3028.719
232,1988,3126.1
232,1989,3209.606
232,1990,3272.563
232,1991,3311.719
232,1992,3331.918
232,1993,3344.626
232,1994,3365.933
232,1995,3407.812
232,1996,3473.399
232,1997,3560.353
232,1998,3668.35
232,1999,3795.384
232,2000,3939.348
232,2001,4101.609
232,2002,4281.576
232,2003,4472.533
232,2004,4665.522
232,2005,4854.066
232,2006,5035.036
232,2007,5209.846
232,2008,5382.163
232,2009,5557.889
232,2010,5741.159
231,1950,18128.034
231,1951,18466.88
231,1952,18819.589
231,1953,19184.205
231,1954,19559.958
231,1955,19947.265
231,1956,20347.803
231,1957,20764.438
231,1958,21201.005
231,1959,21661.945
231,1960,22151.218
231,1961,22671.134
231,1962,23221.344
231,1963,23798.397
231,1964,24396.981
231,1965,25013.551
231,1966,25641.137
231,1967,26280.676
231,1968,26945.326
231,1969,27653.511
231,1970,28414.999
231,1971,29246.389
231,1972,30135.531
231,1973,31029.594
231,1974,31856.458
231,1975,32569.908
231,1976,33145.955
231,1977,33615.472
231,1978,34054.601
231,1979,34570.544
231,1980,35241.209
231,1981,36094.424
231,1982,37110.033
231,1983,38259.33
231,1984,39493.61
231,1985,40777.189
231,1986,42100.969
231,1987,43477.401
231,1988,44916.621
231,1989,46435.325
231,1990,48042.755
231,1991,49743.883
231,1992,51525.658
231,1993,53357.867
231,1994,55199.953
231,1995,57023.519
231,1996,58815.116
231,1997,60584.273
231,1998,62353.942
231,1999,64158.887
231,2000,66024.199
231,2001,67956.866
231,2002,69948.344
231,2003,71989.666
231,2004,74066.147
231,2005,76167.24
231,2006,78290.649
231,2007,80440.708
231,2008,82621.19
231,2009,84838.032
231,2010,87095.281
404,1950,6076.757
404,1951,6240.177
404,1952,6412.38
404,1953,6593.123
404,1954,6782.3
404,1955,6979.939
404,1956,7186.212
404,1957,7401.422
404,1958,7626
404,1959,7860.48
404,1960,8105.44
404,1961,8361.442
404,1962,8628.973
404,1963,8908.425
404,1964,9200.158
404,1965,9504.702
404,1966,9822.505
404,1967,10154.489
404,1968,10502.25
404,1969,10867.717
404,1970,11252.466
404,1971,11657.477
404,1972,12083.159
404,1973,12529.8
404,1974,12997.438
404,1975,13486.241
404,1976,13995.996
404,1977,14527.242
404,1978,15081.677
404,1979,15661.48
404,1980,16267.906
404,1981,16901.167
404,1982,17559.844
404,1983,18241.424
404,1984,18942.464
404,1985,19660.018
404,1986,20392.312
404,1987,21138.372
404,1988,21896.89
404,1989,22666.72
404,1990,23446.439
404,1991,24237.056
404,1992,25036.941
404,1993,25839.132
404,1994,26634.659
404,1995,27418.077
404,1996,28186.224
404,1997,28943.647
404,1998,29702.246
404,1999,30478.597
404,2000,31285.05
404,2001,32126.351
404,2002,33000.524
404,2003,33905.011
404,2004,34834.606
404,2005,35785.718
404,2006,36757.498
404,2007,37752.304
404,2008,38773.277
404,2009,39824.734
404,2010,40909.194
450,1950,4083.554
450,1951,4167.827
450,1952,4256.12
450,1953,4348.239
450,1954,4444.061
450,1955,4543.542
450,1956,4646.714
450,1957,4753.685
450,1958,4864.631
450,1959,4979.779
450,1960,5099.371
450,1961,5223.621
450,1962,5352.674
450,1963,5486.593
450,1964,5625.401
450,1965,5769.219
450,1966,5918.06
450,1967,6072.27
450,1968,6232.704
450,1969,6400.454
450,1970,6576.301
450,1971,6760.352
450,1972,6952.383
450,1973,7152.391
450,1974,7360.271
450,1975,7575.757
450,1976,7799.642
450,1977,8031.589
450,1978,8268.902
450,1979,8507.958
450,1980,8746.516
450,1981,8983.494
450,1982,9220.693
450,1983,9462.343
450,1984,9714.342
450,1985,9981.113
450,1986,10264.368
450,1987,10563.491
450,1988,10877.757
450,1989,11205.548
450,1990,11545.782
450,1991,11898.267
450,1992,12263.899
450,1993,12643.864
450,1994,13039.754
450,1995,13452.526
450,1996,13882.646
450,1997,14329.239
450,1998,14790.245
450,1999,15262.817
450,2000,15744.811
450,2001,16235.767
450,2002,16736.029
450,2003,17245.275
450,2004,17763.367
450,2005,18290.394
450,2006,18826.126
450,2007,19371.023
450,2008,19926.785
450,2009,20495.695
450,2010,21079.532
454,1950,2880.7
454,1951,2930.29
454,1952,2984.394
454,1953,3042.164
454,1954,3102.98
454,1955,3166.448
454,1956,3232.409
454,1957,3300.928
454,1958,3372.273
454,1959,3446.86
454,1960,3525.127
454,1961,3607.383
454,1962,3693.68
454,1963,3783.766
454,1964,3877.229
454,1965,3973.96
454,1966,4073.777
454,1967,4177.347
454,1968,4286.43
454,1969,4403.344
454,1970,4529.749
454,1971,4666.194
454,1972,4812.216
454,1973,4967.159
454,1974,5129.915
454,1975,5299.532
454,1976,5478.781
454,1977,5668.178
454,1978,5862.115
454,1979,6052.94
454,1980,6236.824
454,1981,6403.934
454,1982,6559.281
454,1983,6731.171
454,1984,6958.278
454,1985,7264.519
454,1986,7667.832
454,1987,8150.04
454,1988,8655.185
454,1989,9105.429
454,1990,9447.123
454,1991,9657.518
454,1992,9759.434
454,1993,9800.635
454,1994,9851.737
454,1995,9964.065
454,1996,10153.315
454,1997,10404.259
454,1998,10700.18
454,1999,11012.707
454,2000,11321.496
454,2001,11623.166
454,2002,11926.778
454,2003,12238.739
454,2004,12569.091
454,2005,12924.746
454,2006,13307.535
454,2007,13713.758
454,2008,14138.207
454,2009,14573.338
454,2010,15013.694
480,1950,493.254
480,1951,506.431
480,1952,521.19
480,1953,537.048
480,1954,553.623
480,1955,570.645
480,1956,587.949
480,1957,605.482
480,1958,623.275
480,1959,641.427
480,1960,660.023
480,1961,679.045
480,1962,698.307
480,1963,717.413
480,1964,735.86
480,1965,753.285
480,1966,769.556
480,1967,784.777
480,1968,799.139
480,1969,812.944
480,1970,826.447
480,1971,839.6
480,1972,852.397
480,1973,865.173
480,1974,878.355
480,1975,892.208
480,1976,906.926
480,1977,922.325
480,1978,937.82
480,1979,952.587
480,1980,966.036
480,1981,978.067
480,1982,988.89
480,1983,998.625
480,1984,1007.503
480,1985,1015.763
480,1986,1023.278
480,1987,1030.175
480,1988,1037.26
480,1989,1045.588
480,1990,1055.865
480,1991,1068.409
480,1992,1082.877
480,1993,1098.471
480,1994,1114.033
480,1995,1128.676
480,1996,1142.191
480,1997,1154.701
480,1998,1166.07
480,1999,1176.227
480,2000,1185.143
480,2001,1192.719
480,2002,1198.972
480,2003,1204.161
480,2004,1208.653
480,2005,1212.752
480,2006,1216.518
480,2007,1219.976
480,2008,1223.336
480,2009,1226.841
480,2010,1230.659
175,1950,15.141
175,1951,15.733
175,1952,16.448
175,1953,17.246
175,1954,18.098
175,1955,18.984
175,1956,19.898
175,1957,20.843
175,1958,21.832
175,1959,22.886
175,1960,24.019
175,1961,25.24
175,1962,26.538
175,1963,27.879
175,1964,29.218
175,1965,30.525
175,1966,31.785
175,1967,33.012
175,1968,34.25
175,1969,35.553
175,1970,36.965
175,1971,38.513
175,1972,40.186
175,1973,41.942
175,1974,43.721
175,1975,45.484
175,1976,47.218
175,1977,48.96
175,1978,50.793
175,1979,52.825
175,1980,55.136
175,1981,57.766
175,1982,60.702
175,1983,63.912
175,1984,67.343
175,1985,70.957
175,1986,74.722
175,1987,78.661
175,1988,82.858
175,1989,87.428
175,1990,92.439
175,1991,97.927
175,1992,103.822
175,1993,109.948
175,1994,116.063
175,1995,121.993
175,1996,127.678
175,1997,133.157
175,1998,138.469
175,1999,143.692
175,2000,148.888
175,2001,154.049
175,2002,159.167
175,2003,164.309
175,2004,169.565
175,2005,174.993
175,2006,180.625
175,2007,186.443
175,2008,192.389
175,2009,198.38
175,2010,204.353
508,1950,6442.133
508,1951,6535.885
508,1952,6636.027
508,1953,6742.242
508,1954,6854.304
508,1955,6972.069
508,1956,7095.485
508,1957,7224.584
508,1958,7359.473
508,1959,7500.319
508,1960,7647.284
508,1961,7800.474
508,1962,7959.881
508,1963,8125.367
508,1964,8296.721
508,1965,8473.847
508,1966,8657.157
508,1967,8846.984
508,1968,9043.116
508,1969,9245.227
508,1970,9453.375
508,1971,9665.673
508,1972,9882.718
508,1973,10109.853
508,1974,10354.3
508,1975,10620.26
508,1976,10908.161
508,1977,11213.159
508,1978,11527.369
508,1979,11840.048
508,1980,12142.014
508,1981,12438.624
508,1982,12729.259
508,1983,12992.559
508,1984,13200.833
508,1985,13338.85
508,1986,13390.888
508,1987,13374.618
508,1988,13348.965
508,1989,13394.656
508,1990,13567.959
508,1991,13893.546
508,1992,14350.459
508,1993,14893.218
508,1994,15453.464
508,1995,15981.571
508,1996,16463.426
508,1997,16914.628
508,1998,17350.739
508,1999,17798.102
508,2000,18275.618
508,2001,18785.719
508,2002,19319.894
508,2003,19873.46
508,2004,20438.827
508,2005,21010.376
508,2006,21587.317
508,2007,22171.404
508,2008,22762.525
508,2009,23361.025
508,2010,23967.265
638,1950,248.111
638,1951,259.293
638,1952,268.485
638,1953,276.526
638,1954,284.084
638,1955,291.658
638,1956,299.572
638,1957,307.978
638,1958,316.881
638,1959,326.164
638,1960,335.691
638,1961,345.407
638,1962,355.428
638,1963,366.081
638,1964,377.793
638,1965,390.77
638,1966,405.29
638,1967,420.996
638,1968,436.688
638,1969,450.741
638,1970,462.025
638,1971,470.12
638,1972,475.472
638,1973,478.911
638,1974,481.689
638,1975,484.776
638,1976,488.351
638,1977,492.292
638,1978,496.909
638,1979,502.5
638,1980,509.259
638,1981,517.42
638,1982,526.945
638,1983,537.399
638,1984,548.137
638,1985,558.7
638,1986,568.915
638,1987,578.928
638,1988,588.979
638,1989,599.444
638,1990,610.582
638,1991,622.432
638,1992,634.841
638,1993,647.647
638,1994,660.611
638,1995,673.542
638,1996,686.403
638,1997,699.193
638,1998,711.808
638,1999,724.133
638,2000,736.091
638,2001,747.616
638,2002,758.726
638,2003,769.545
638,2004,780.254
638,2005,790.983
638,2006,801.769
638,2007,812.568
638,2008,823.345
638,2009,834.032
638,2010,844.579
646,1950,2186.187
646,1951,2250.675
646,1952,2313.306
646,1953,2378.442
646,1954,2448.814
646,1955,2525.524
646,1956,2607.945
646,1957,2693.819
646,1958,2779.55
646,1959,2860.694
646,1960,2933.424
646,1961,2996.091
646,1962,3050.596
646,1963,3102.968
646,1964,3161.719
646,1965,3232.937
646,1966,3319.077
646,1967,3418.313
646,1968,3527.26
646,1969,3640.591
646,1970,3754.546
646,1971,3868.33
646,1972,3983.659
646,1973,4102.262
646,1974,4226.773
646,1975,4359.166
646,1976,4499.767
646,1977,4648.096
646,1978,4804.354
646,1979,4968.6
646,1980,5140.786
646,1981,5313.633
646,1982,5485.328
646,1983,5666.907
646,1984,5873.794
646,1985,6112.554
646,1986,6405.995
646,1987,6740.876
646,1988,7045.785
646,1989,7223.798
646,1990,7214.696
646,1991,6973.664
646,1992,6545.1
646,1993,6066.268
646,1994,5728.464
646,1995,5663.838
646,1996,5929.575
646,1997,6470.628
646,1998,7169.658
646,1999,7853.015
646,2000,8395.577
646,2001,8760.003
646,2002,8987.523
646,2003,9126.167
646,2004,9254.379
646,2005,9429.457
646,2006,9660.946
646,2007,9928.143
646,2008,10222.961
646,2009,10529.668
646,2010,10836.732
690,1950,36.322
690,1951,36.891
690,1952,37.443
690,1953,37.959
690,1954,38.428
690,1955,38.856
690,1956,39.261
690,1957,39.673
690,1958,40.133
690,1959,40.688
690,1960,41.377
690,1961,42.222
690,1962,43.215
690,1963,44.309
690,1964,45.439
690,1965,46.555
690,1966,47.638
690,1967,48.705
690,1968,49.786
690,1969,50.929
690,1970,52.164
690,1971,53.495
690,1972,54.897
690,1973,56.347
690,1974,57.81
690,1975,59.256
690,1976,60.676
690,1977,62.063
690,1978,63.382
690,1979,64.598
690,1980,65.679
690,1981,66.633
690,1982,67.465
690,1983,68.148
690,1984,68.657
690,1985,68.982
690,1986,69.092
690,1987,69.028
690,1988,68.943
690,1989,69.045
690,1990,69.474
690,1991,70.307
690,1992,71.489
690,1993,72.873
690,1994,74.239
690,1995,75.433
690,1996,76.391
690,1997,77.173
690,1998,77.891
690,1999,78.72
690,2000,79.774
690,2001,81.093
690,2002,82.611
690,2003,84.218
690,2004,85.751
690,2005,87.094
690,2006,88.21
690,2007,89.134
690,2008,89.902
690,2009,90.577
690,2010,91.208
706,1950,2264.081
